 0.00000000e+00  0.00000000e+00  1.79999999e+00 
 1.00000000e-01  1.00000000e-01  1.80014922e+00 
 2.00000000e-01  2.00000000e-01  1.80006227e+00 
 3.00000000e-01  3.00000000e-01  1.79999812e+00 
 4.00000000e-01  4.00000000e-01  1.79993134e+00 
 5.00000000e-01  5.00000000e-01  1.79838725e+00 
 6.00000000e-01  6.00000000e-01  1.78449867e+00 
 7.00000000e-01  7.00000000e-01  1.72710063e+00 
 8.00000000e-01  8.00000000e-01  1.33064443e+00 
 9.00000000e-01  9.00000000e-01  9.13127709e-02 
 1.00000000e+00  1.00000000e+00  2.48302548e-02 
 1.10000000e+00  1.10000000e+00  4.55011325e-03 
 1.20000000e+00  1.20000000e+00  3.61945400e-04 
 1.30000000e+00  1.30000000e+00  1.54135967e-05 
 1.40000000e+00  1.40000000e+00  4.79725880e-07 
 1.50000000e+00  1.50000000e+00  1.92982433e-08 
 1.60000000e+00  1.60000000e+00  6.01723875e-09 
 1.70000000e+00  1.70000000e+00  4.34099309e-09 
 1.80000000e+00  1.80000000e+00  5.06084481e-09 
