 0.00000000e+00  0.00000000e+00  1.80000003e+00 
 1.00000000e-02  1.00000000e-02  1.80011961e+00 
 2.00000000e-02  2.00000000e-02  1.80010845e+00 
 3.00000000e-02  3.00000000e-02  1.80000084e+00 
 4.00000000e-02  4.00000000e-02  1.80000000e+00 
 5.00000000e-02  5.00000000e-02  1.79999999e+00 
 6.00000000e-02  6.00000000e-02  1.79999999e+00 
 7.00000000e-02  7.00000000e-02  1.79999999e+00 
 8.00000000e-02  8.00000000e-02  1.79999999e+00 
 9.00000000e-02  9.00000000e-02  1.79999999e+00 
 1.00000000e-01  1.00000000e-01  1.79999999e+00 
 1.10000000e-01  1.10000000e-01  1.79999999e+00 
 1.20000000e-01  1.20000000e-01  1.79999999e+00 
 1.30000000e-01  1.30000000e-01  1.79999999e+00 
 1.40000000e-01  1.40000000e-01  1.79999999e+00 
 1.50000000e-01  1.50000000e-01  1.79999999e+00 
 1.60000000e-01  1.60000000e-01  1.79999999e+00 
 1.70000000e-01  1.70000000e-01  1.79999999e+00 
 1.80000000e-01  1.80000000e-01  1.79999999e+00 
 1.90000000e-01  1.90000000e-01  1.79999999e+00 
 2.00000000e-01  2.00000000e-01  1.79999999e+00 
 2.10000000e-01  2.10000000e-01  1.79999999e+00 
 2.20000000e-01  2.20000000e-01  1.79999998e+00 
 2.30000000e-01  2.30000000e-01  1.79999998e+00 
 2.40000000e-01  2.40000000e-01  1.79999998e+00 
 2.50000000e-01  2.50000000e-01  1.79999998e+00 
 2.60000000e-01  2.60000000e-01  1.79999997e+00 
 2.70000000e-01  2.70000000e-01  1.79999997e+00 
 2.80000000e-01  2.80000000e-01  1.79999996e+00 
 2.90000000e-01  2.90000000e-01  1.79999995e+00 
 3.00000000e-01  3.00000000e-01  1.79999993e+00 
 3.10000000e-01  3.10000000e-01  1.79999991e+00 
 3.20000000e-01  3.20000000e-01  1.79999987e+00 
 3.30000000e-01  3.30000000e-01  1.79999981e+00 
 3.40000000e-01  3.40000000e-01  1.79999973e+00 
 3.50000000e-01  3.50000000e-01  1.79999962e+00 
